business_status,formatted_address,name,permanently_closed,place_id,plus_code,rating,types,user_ratings_total,opening_hours,tag,price_level,lat,long
CLOSED_TEMPORARILY,"Chatrapathi Nagar, N 12, Aurangabad, Maharashtra 431003, India",Masjid E Quba,TRUE,ChIJuYtkeqqi2zsRLA5z6F-rIHg,"{'compound_code': 'W83R+8M N 12, Aurangabad, Maharashtra', 'global_code': '7JFQW83R+8M'}",4.5,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",14,-1,mosque,-1,19.9032822,75.341737
CLOSED_TEMPORARILY,"Lota Karanja Rd, Lota Karanja, Naralibag, Aurangabad, Maharashtra 431001, India",Masjid Lota Karanja,TRUE,ChIJv12wfA6Y2zsRyn3lNWM9Vbs,"{'compound_code': 'V8QJ+PR Aurangabad, Maharashtra', 'global_code': '7JFQV8QJ+PR'}",4.6,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",107,-1,mosque,-1,19.8892939,75.332108
CLOSED_TEMPORARILY,"Aurangabad Times Colony, Sadaf Colony, N 10, Cidco, Aurangabad, Maharashtra 431001, India",Masjid e Aziz Khusro,TRUE,ChIJo1tSzaei2zsROuq_MREbca8,"{'compound_code': 'V8VV+VJ Cidco, Aurangabad, Maharashtra', 'global_code': '7JFQV8VV+VJ'}",4.6,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",22,-1,mosque,-1,19.8946721,75.3441196
CLOSED_TEMPORARILY,"Naregaon, Chilkalthana, Aurangabad, Maharashtra 431006, India",Rehmat Masjid,TRUE,ChIJ____Pyej2zsRYxhPaZF6llM,"{'compound_code': 'V9VQ+WP Chilkalthana, Aurangabad, Maharashtra', 'global_code': '7JFQV9VQ+WP'}",3,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",4,-1,mosque,-1,19.8948536,75.3893096
CLOSED_TEMPORARILY,"Aurangabad, Sharif Colony, Jaswantpura, Aurangabad, Maharashtra 431003, India",Fakhrul Islam Masjid,TRUE,ChIJm8kCO6Gi2zsR_hUwa5ZIhxU,"{'compound_code': 'V8QV+GX Jaswantpura, Aurangabad, Maharashtra', 'global_code': '7JFQV8QV+GX'}",5,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",1,-1,mosque,-1,19.8887853,75.345
CLOSED_TEMPORARILY,"Unnamed Road, Datta Nagar, Mondha, Aurangabad, Maharashtra 431003, India",Gausia Masjid,TRUE,ChIJX7_rrjWj2zsRbh8oEhPI6jo,"{'compound_code': 'V8JR+4P Mondha, Aurangabad, Maharashtra', 'global_code': '7JFQV8JR+4P'}",5,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",2,-1,mosque,-1,19.8803338,75.3417559
CLOSED_TEMPORARILY,"Sarafa Rd, Mahavir Chowk, Bohri Kathra, Aurangabad, Maharashtra 431001, India",Najmi Masjid,TRUE,ChIJHwRsSgyY2zsR4p6Eqh4bnDw,"{'compound_code': 'V8PM+V3 Aurangabad, Maharashtra', 'global_code': '7JFQV8PM+V3'}",4.7,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",47,-1,mosque,-1,19.8871528,75.3327246
CLOSED_TEMPORARILY,"Pandariba Rd, Mahavir Chowk, Shahgunj, Aurangabad, Maharashtra 431001, India",Sunheri Masjid,TRUE,ChIJZ7kpsw2Y2zsRRSpmHMeFDKA,"{'compound_code': 'V8PJ+MX Aurangabad, Maharashtra', 'global_code': '7JFQV8PJ+MX'}",3.7,"['mosque', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",100,-1,mosque,-1,19.886658,75.332442
CLOSED_TEMPORARILY,"Arif Colony, Aurangabad, Maharashtra 431004, India",Faizan Masjid,TRUE,ChIJGcfhfxmY2zsREzupKCq9BhI,"{'compound_code': 'V8WF+P8 Arif Colony, Aurangabad, Maharashtra', 'global_code': '7JFQV8WF+P8'}",4.7,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",93,-1,mosque,-1,19.8967733,75.3233734
CLOSED_TEMPORARILY,"Standard Silk Mills Compound, Paithan Rd, beside flyover, Aurangabad, Maharashtra 431010, India",Masjid -e- Rahmaniya,TRUE,ChIJW7Ig1FeY2zsRzq78dqioUbk,"{'compound_code': 'V843+XF Aurangabad, Maharashtra', 'global_code': '7JFQV843+XF'}",4.6,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",99,-1,mosque,-1,19.8574007,75.3037071
CLOSED_TEMPORARILY,"Aqsa Colony Beed by Pass Parisar 431005, Satara, Aurangabad, Maharashtra 431010, India",Aqsa Masjid,TRUE,ChIJkVUDt_GY2zsRIih1TfWovsU,"{'compound_code': 'R8X5+4V Satara, Aurangabad, Maharashtra', 'global_code': '7JFQR8X5+4V'}",4.1,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",20,-1,mosque,-1,19.8477883,75.3097245
CLOSED_TEMPORARILY,"Sarafa Rd, Labar Colony, Naralibag, Aurangabad, Maharashtra 431001, India",Mir jangu Masjid (Markaz lotakaranja),TRUE,ChIJpR8tjw6Y2zsRE4XgXsFmtME,"{'compound_code': 'V8QM+R4 Naralibag, Aurangabad, Maharashtra', 'global_code': '7JFQV8QM+R4'}",4.6,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",198,-1,mosque,-1,19.8895552,75.3328429
CLOSED_TEMPORARILY,"Aurangabad, Sanmitra Colony, Nirala Bazar, Aurangabad, Maharashtra 431001, India",Masjid e Ilyas مسجد,TRUE,ChIJNye9rm2Y2zsRsbAStisNZcY,"{'compound_code': 'V8HG+JR Nirala Bazar, Aurangabad, Maharashtra', 'global_code': '7JFQV8HG+JR'}",5,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",1,-1,mosque,-1,19.8790391,75.3270557
OPERATIONAL,"Plot no. 38 Shrinagar Ulkanagri Aurangabad, Aurangabad, Maharashtra 431009, India",Foodoco,-1,ChIJ2w2GSICi2zsR4zxRlGYT1t0,"{'compound_code': 'V86V+Q5 Aurangabad, Maharashtra', 'global_code': '7JFQV86V+Q5'}",5,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",7,{'open_now': True},restaurant,-1,19.8619,75.34289
OPERATIONAL,"Snehnagar, Konkanwadi, Aurangabad, Maharashtra 431005, India",KUPSY Kitchen.,-1,ChIJPZV9SqiZ2zsRvuPnJl6iAM4,"{'compound_code': 'V8CG+3C Konkanwadi, Aurangabad, Maharashtra', 'global_code': '7JFQV8CG+3C'}",3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",114,{'open_now': True},restaurant,-1,19.8701358,75.3260787
OPERATIONAL,"Dr Bhapkar Marg, Rachanakar Colony, New Usmanpura, Aurangabad, Maharashtra 431005, India",Kailash Veg. Restaurant,-1,ChIJOVwhd2eY2zsRSPeLQ2Uh4Eg,"{'compound_code': 'V889+PH New Usmanpura, Aurangabad, Maharashtra', 'global_code': '7JFQV889+PH'}",4.1,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",3319,{'open_now': True},restaurant,-1,19.8668663,75.3189249
OPERATIONAL,"Nyay Nagar, Aurangabad, Maharashtra 431001, India","Indian Natural . SNACKS, ICE CREAM & MORE",-1,ChIJYwh4Y1Sj2zsR1lHLn9MrsEY,"{'compound_code': 'V9F2+3Q Nyay Nagar, Aurangabad, Maharashtra', 'global_code': '7JFQV9F2+3Q'}",4.1,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",371,{'open_now': True},restaurant,-1,19.8727375,75.3519436
OPERATIONAL,"Tea Point, Beri Bagh Colony, Beri Bagh, Aurangabad, Maharashtra 431001, India",Hotel Khushi's,-1,ChIJwzWXIVC92zsRmu85X7FGDwU,"{'compound_code': 'W993+42 Aurangabad, Maharashtra', 'global_code': '7JFQW993+42'}",3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",22,-1,restaurant,-1,19.9178049,75.352583
OPERATIONAL,"Ranjangaon, Waluj, Aurangabad, Maharashtra 431133, India",Sai Restaurant,-1,ChIJewXwTK2b2zsRX1wZSXElMBI,"{'compound_code': 'R6X6+PV Waluj, Aurangabad, Maharashtra', 'global_code': '7JFQR6X6+PV'}",3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",126,{'open_now': True},restaurant,-1,19.8493063,75.2121911
OPERATIONAL,"Kotwalpura, Aurangabad, Maharashtra 431001, India",Hotel Manjiri (Pure Veg),-1,ChIJCw9rAUCY2zsRq_EjKsEkEcs,"{'compound_code': 'V8J9+G3 Kotwalpura, Aurangabad, Maharashtra', 'global_code': '7JFQV8J9+G3'}",3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",68,{'open_now': True},restaurant,-1,19.8813165,75.3176365
OPERATIONAL,"Disha Sankul Complex, Shop No.10, near Reliance Mart, Parisar, Garkheda, Aurangabad, Maharashtra 431005, India",Laziz Pizza,-1,ChIJtfJs7Yai2zsRDtDyjwPKOVc,"{'compound_code': 'V88X+4M Garkheda, Aurangabad, Maharashtra', 'global_code': '7JFQV88X+4M'}",3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",258,{'open_now': True},restaurant,2,19.8653244,75.3492087
OPERATIONAL,"Shop 8-9-10, Station Road, Raja Bansilal Market, Aurangabad, Maharashtra 431005, India",Tandoor Restaurant And Bar,-1,ChIJ39kU5F2Y2zsRJ8yPg3M0BeM,"{'compound_code': 'V878+JH Aurangabad, Maharashtra', 'global_code': '7JFQV878+JH'}",3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",163,{'open_now': True},restaurant,-1,19.8640839,75.3164566
OPERATIONAL,"Shri Krishna Vihar Building, SBH Colony, Jyoti Nagar, Darga Road, Aurangabad, Maharashtra 431001, India",Chopstick Fast Food,-1,ChIJ4xLYhn6Y2zsRC7E5lf-KyeQ,"{'compound_code': 'V87P+58 Aurangabad, Maharashtra', 'global_code': '7JFQV87P+58'}",3.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",601,{'open_now': True},restaurant,-1,19.8629526,75.3357778
OPERATIONAL,"G-19, Town Center, Cidco, Aurangabad, Maharashtra 431003, India",Sufees Lounge,-1,ChIJRSqUhy-j2zsR8rMjqVQhypg,"{'compound_code': 'V9G5+RG Cidco, Aurangabad, Maharashtra', 'global_code': '7JFQV9G5+RG'}",5,"['restaurant', 'food', 'point_of_interest', 'establishment']",9,-1,restaurant,-1,19.87702,75.358773
OPERATIONAL,"SHOP NO:13, AJANTHA COMPLEX, opposite GATE NO:03, Maharashtra 431003, India",Goli Vada Pav,-1,ChIJU-OKT5Oi2zsRVwx7E_DI_Ig,"{'compound_code': 'V9H7+C8 Cidco, Aurangabad, Maharashtra', 'global_code': '7JFQV9H7+C8'}",4,"['restaurant', 'food', 'point_of_interest', 'establishment']",68,{'open_now': True},restaurant,2,19.8785602,75.3633179
OPERATIONAL,"meghmalhar complex, CIDCO Cannought, Cidco, Aurangabad, Maharashtra 431003, India",Hotel Maratha,-1,ChIJJQE-LZOi2zsRQ5eEnmI5uPg,"{'compound_code': 'V9G7+XQ Cidco, Aurangabad, Maharashtra', 'global_code': '7JFQV9G7+XQ'}",3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",126,{'open_now': True},restaurant,2,19.8774119,75.364447
OPERATIONAL,"In front of Axis Bank CIDCO Branch, Plot No .20, Ghai Chambers, Jalna Road,, Aurangabad, Maharashtra 431001, India",Food Trukk,-1,ChIJG4DHvZKi2zsROufJZ2aiF84,"{'compound_code': 'V9F7+W7 Aurangabad, Maharashtra', 'global_code': '7JFQV9F7+W7'}",4,"['restaurant', 'food', 'point_of_interest', 'establishment']",1,{'open_now': True},restaurant,-1,19.874788,75.363205
OPERATIONAL,"Beside Khana Khazana Hotel, Juna Bazar, Buddi lane, Naralibag, Aurangabad, Maharashtra 431001, India",Pizza King,-1,ChIJ94IImhGY2zsR6fslvZcQ-P0,"{'compound_code': 'V8QG+PW Naralibag, Aurangabad, Maharashtra', 'global_code': '7JFQV8QG+PW'}",3.7,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",18,{'open_now': True},restaurant,2,19.889266,75.3273569
OPERATIONAL,"Near Warad Ganesh Mandir, Near Kartiki Hotel, Samarth Nagar, Aurangabad, Maharashtra 431001, India",Khalsa Punjabi Hotel,-1,ChIJJyD5eGqY2zsRArAEjJH2Q_0,"{'compound_code': 'V8H9+76 Samarth Nagar, Aurangabad, Maharashtra', 'global_code': '7JFQV8H9+76'}",3.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",84,{'open_now': True},restaurant,-1,19.8781949,75.318049
OPERATIONAL,"PES College road, beside Panchakki, Radhamohan Colony, Khokadpura, Aurangabad, Maharashtra 431001, India",Goli Vada Pav - Panchakki Road,-1,ChIJPVVVVXKY2zsRbqMH-tYvdBk,"{'compound_code': 'V8HJ+XX Aurangabad, Maharashtra', 'global_code': '7JFQV8HJ+XX'}",4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,{'open_now': True},restaurant,-1,19.879935,75.332472
OPERATIONAL,"Lota Karanja Rd, Arif Colony, Sarafa Bazaar, Shahgunj, Aurangabad, Maharashtra 431001, India",Bombay A1 Tawa Spot,-1,ChIJ62LyEQ6Y2zsRukedOR8XGwU,"{'compound_code': 'V8QJ+P7 Shahgunj, Aurangabad, Maharashtra', 'global_code': '7JFQV8QJ+P7'}",3.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",182,{'open_now': True},restaurant,-1,19.8893728,75.3306914
OPERATIONAL,"Yashodhan Apartment, Garkheda Rd, Ashok Nagar, Garkheda, Aurangabad, Maharashtra 431009, India",Ambica Hotspot,-1,ChIJWwMFkcCj2zsRXCUz0oQV4g8,"{'compound_code': 'V88X+5H Garkheda, Aurangabad, Maharashtra', 'global_code': '7JFQV88X+5H'}",5,"['restaurant', 'food', 'point_of_interest', 'establishment']",2,-1,restaurant,-1,19.8654823,75.3488909
CLOSED_TEMPORARILY,"dada colony smashan maroti road, Lane Number 3, Kailash Nagar, Aurangabad, Maharashtra 431005, India",shree tours & travels,TRUE,ChIJlxbDJJ6i2zsR2478hkA66h8,"{'compound_code': 'V8HR+WP Aurangabad, Maharashtra', 'global_code': '7JFQV8HR+WP'}",0,"['travel_agency', 'point_of_interest', 'establishment']",0,-1,synagogue,-1,19.879762,75.341871
OPERATIONAL,"Synagogue Ln, Jew Town, Kappalandimukku, Mattancherry, Kochi, Kerala 682002, India",Paradesi Synagogue,-1,ChIJ4WbbykRtCDsRKb7-iZ5J7Ng,"{'compound_code': 'X745+XQ Mattancherry, Kochi, Kerala', 'global_code': '6JXRX745+XQ'}",4.3,"['synagogue', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",3556,{'open_now': False},synagogue,-1,9.9574785,76.2593805
OPERATIONAL,"Blossoms, Market Rd, Shenoys, Kochi, Kerala 682031, India",Kadavumbagam Synagogue,-1,ChIJ1WODLVENCDsRLcYKebFE96Q,"{'compound_code': 'X7JH+27 Kochi, Kerala', 'global_code': '6JXRX7JH+27'}",4.3,"['synagogue', 'place_of_worship', 'point_of_interest', 'establishment']",212,{'open_now': False},synagogue,-1,9.9801087,76.2781777
CLOSED_TEMPORARILY,"Synagogue Street, Modi Colony, Pune, Maharashtra 411001, India",Jesus Calls Prayer Center,TRUE,ChIJu-pPA0XAwjsRfp3sx12Tm08,"{'compound_code': 'GV9F+3R Pune, Maharashtra', 'global_code': '7JCMGV9F+3R'}",4.5,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",61,-1,synagogue,-1,18.5177112,73.8745571
-1,"Maharashtra, India",Maharashtra,-1,ChIJ-dacnB7EzzsRtk_gS5IiLxs,-1,-1,"['administrative_area_level_1', 'political']",-1,-1,synagogue,-1,19.7514798,75.7138884
OPERATIONAL,"Ellora Cave Rd, Ellora, Maharashtra 431102, India",Ellora Caves,-1,ChIJveSKE72T2zsRz4kLz4JkTFc,"{'compound_code': '25GH+85 Ellora, Maharashtra', 'global_code': '7JGQ25GH+85'}",4.6,"['point_of_interest', 'establishment']",25067,{'open_now': True},synagogue,-1,20.025817,75.1779975
CLOSED_TEMPORARILY,"Lakdi Pulia, Near Police Chowki, Mahal, Nagpur, Maharashtra 440032, India",Mothe Ayachit Mandir - Shri Balaji Devasthan,TRUE,ChIJ6_i1dDXH1DsR4rurRqBa8Qs,"{'compound_code': '44X6+6W Mahal, Nagpur, Maharashtra', 'global_code': '7JHX44X6+6W'}",4.6,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",69,-1,synagogue,-1,21.1480343,79.1122765
OPERATIONAL,"Szeroka 16, 33-332 Kraków, Poland",Popper Synagogue,-1,ChIJ_3X_L0BbFkcRZ6I-lQO9uiY,"{'compound_code': '3W2X+W9 Kraków, Poland', 'global_code': '9F2X3W2X+W9'}",4.2,"['synagogue', 'place_of_worship', 'point_of_interest', 'establishment']",54,{'open_now': True},synagogue,-1,50.0523072,19.9484256
OPERATIONAL,"siddhakala nagar, Ahmed Nagar, Manmad, Maharashtra 423104, India",Manmad Junction,-1,ChIJg3kMWqYl3DsRREsvJRiOCcA,"{'compound_code': '7C2Q+8P Manmad, Maharashtra', 'global_code': '7JGP7C2Q+8P'}",3.5,"['train_station', 'transit_station', 'point_of_interest', 'establishment']",989,{'open_now': True},synagogue,-1,20.2507881,74.4392915
CLOSED_TEMPORARILY,"930, Synagogue St, Gawaliwada, Modi Colony, Pune, Maharashtra 411001, India",THORO BUILDCARE,TRUE,ChIJa65DBEXAwjsRokg-a2TNc44,"{'compound_code': 'GV8F+XW Modi Colony, Pune, Maharashtra', 'global_code': '7JCMGV8F+XW'}",4,"['point_of_interest', 'store', 'establishment']",6,-1,synagogue,-1,18.5174967,73.8747882
CLOSED_TEMPORARILY,"Apollo Bandar, Colaba, Mumbai, Maharashtra 400001, India",Gateway Of India Mumbai,TRUE,ChIJrVwNOsfR5zsRPHOcIKclCsc,"{'compound_code': 'WRCM+QV Mumbai, Maharashtra', 'global_code': '7JCJWRCM+QV'}",4.6,"['tourist_attraction', 'point_of_interest', 'establishment']",229130,-1,synagogue,-1,18.9219841,72.8346543
OPERATIONAL,"Dadupura, Fatehpur Sikri, Uttar Pradesh 283110, India",Jama Masjid,-1,ChIJAQAAAOOTczkRqtYS-ONRGxo,"{'compound_code': '3MV6+XQ Dadupura, Fatehpur Sikri, Uttar Pradesh', 'global_code': '7JVV3MV6+XQ'}",4.3,"['mosque', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",200,-1,synagogue,-1,27.0948978,77.6619954
-1,India,India,-1,ChIJkbeSa_BfYzARphNChaFPjNc,-1,-1,"['country', 'political']",-1,-1,synagogue,-1,20.593684,78.96288
CLOSED_TEMPORARILY,"C/o AIBTM, 30/25, Knowledge Park III, Greater Noida, Uttar Pradesh 201306, India",IFIBCA,TRUE,ChIJQX5_pgTqDDkRzX5erCMASdk,"{'compound_code': 'FFCH+C9 Greater Noida, Uttar Pradesh', 'global_code': '7JWVFFCH+C9'}",4.3,"['point_of_interest', 'establishment']",3,-1,synagogue,-1,28.4710079,77.4784453
OPERATIONAL,"25 Bellevue Ave, Toronto, ON M5T 2N5, Canada",The Kiever Shul,-1,ChIJSbuI1uk0K4gRq1Iwvgq98fg,"{'compound_code': 'MH3W+GQ Toronto, Ontario, Canada', 'global_code': '87M2MH3W+GQ'}",4.8,"['synagogue', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",20,-1,synagogue,-1,43.6538637,-79.4030596
OPERATIONAL,"2116 Krystal Gade, Charlotte Amalie, St Thomas, 00802, US Virgin Islands",Hebrew Congregation of St. Thomas,-1,ChIJX02nYvIaBYwRGz_qBTizYPw,"{'compound_code': '83V8+4X Charlotte Amalie, St Thomas, US Virgin Islands', 'global_code': '77CQ83V8+4X'}",4.7,"['synagogue', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",66,{'open_now': False},synagogue,-1,18.3428147,-64.932611
OPERATIONAL,"Airport Rd, Kochi, Kerala 683111, India",Cochin International Airport,-1,ChIJb0qPdIIICDsRWISWXeTrsjA,"{'compound_code': '592V+P5 Kochi, Kerala', 'global_code': '7J2R592V+P5'}",4.4,"['airport', 'point_of_interest', 'establishment']",8382,{'open_now': True},synagogue,-1,10.1517834,76.392958
OPERATIONAL,"Plot No 429, Upper Floor. Dwarka Mor Metro Station, Opp. Pillar No 795. Najafgarh Road, New Delhi, Delhi 110078, India",FareHawker - An Aviation Portal,-1,ChIJ3RUoe0YFDTkR7p3OiLpbpwU,"{'compound_code': 'J29H+JG Dwarka, New Delhi, Delhi', 'global_code': '7JWVJ29H+JG'}",4.2,"['travel_agency', 'point_of_interest', 'establishment']",26,{'open_now': True},synagogue,-1,28.619061,77.028754
OPERATIONAL,"1232 Arrowhead Ave, Livermore, CA 94551, United States",Shiva-Vishnu Temple,-1,ChIJ5fknCdjmj4ARjIcU6VvTJ6g,"{'compound_code': 'P779+72 Livermore, California, United States', 'global_code': '849WP779+72'}",4.8,"['hindu_temple', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",2138,{'open_now': False},synagogue,-1,37.713207,-121.7324058
OPERATIONAL,"MH SH 22, Daulatabad, Maharashtra 431002, India",Daulatabad fort,-1,ChIJJ2xYqQKR2zsRczHHuoY_jKU,"{'compound_code': 'W6V7+29 Daulatabad, Maharashtra', 'global_code': '7JFQW6V7+29'}",4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",7822,{'open_now': True},tourist_attraction,-1,19.94258,75.2133887
OPERATIONAL,"Jaisingpura begumpura, Bibi ka Maqbara Rd, Aurangabad, Maharashtra 431001, India",Ganraya tours and travells,-1,ChIJ6_4wtmOZ2zsRTeBMhAhdPQs,"{'compound_code': 'V8V8+RM Aurangabad, Maharashtra', 'global_code': '7JFQV8V8+RM'}",0,"['tourist_attraction', 'point_of_interest', 'establishment']",0,-1,tourist_attraction,-1,19.8945096,75.3167291
CLOSED_TEMPORARILY,"MIDC, Bajaj Nagar, Ranjangaon Shenpunji, Waluj, Aurangabad, Maharashtra 431136, India",Rudra tours & car rental,TRUE,ChIJ7T1_TNyb2zsRgssBm81rQXk,"{'compound_code': 'R6VP+C5 Aurangabad, Maharashtra', 'global_code': '7JFQR6VP+C5'}",4,"['tourist_attraction', 'point_of_interest', 'establishment']",2,-1,tourist_attraction,-1,19.843532,75.235396
CLOSED_TEMPORARILY,"N5, Cidco Rd, Cannought Garden, Cannought place, Cidco, Aurangabad, Maharashtra 431003, India",Cannought Garden,TRUE,ChIJXfD_R5Oi2zsRS4XDQVRjGm8,"{'compound_code': 'V9H7+6G Cidco, Aurangabad, Maharashtra', 'global_code': '7JFQV9H7+6G'}",4,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",6059,-1,tourist_attraction,-1,19.8781095,75.3637665
OPERATIONAL,"Sharif Colony, Roshan Gate, Aurangabad, Maharashtra 431001, India",Kohinoor Enterprise,-1,ChIJ6ehBF6Gi2zsR6RkTkZfUlcU,"{'compound_code': 'V8QW+52 Aurangabad, Maharashtra', 'global_code': '7JFQV8QW+52'}",4.2,"['tourist_attraction', 'point_of_interest', 'establishment']",3982,{'open_now': True},tourist_attraction,-1,19.8879454,75.3450513
OPERATIONAL,"CTS No- 18822/9, Behind Masjid~e~Rahmaniya, Paithan Rd, Standard Silk Mills Compound, Aurangabad, Maharashtra 431010, India",Aurangabad Himroo (factory+outlet),-1,ChIJKzu3L1aY2zsRLPP3O5l4kMk,"{'compound_code': 'V853+24 Aurangabad, Maharashtra', 'global_code': '7JFQV853+24'}",4.8,"['tourist_attraction', 'point_of_interest', 'establishment']",21,{'open_now': True},tourist_attraction,-1,19.8575877,75.3028563
OPERATIONAL,"54 P1, Lokmat Nagar, Town Center, M G M, Aurangabad, Maharashtra 431003, India",Paithani Silk Weaving Center,-1,ChIJt_gW45Ci2zsRVMH3w1w6eRw,"{'compound_code': 'V9G4+P6 M G M, Aurangabad, Maharashtra', 'global_code': '7JFQV9G4+P6'}",4.1,"['tourist_attraction', 'point_of_interest', 'clothing_store', 'store', 'establishment']",421,{'open_now': True},tourist_attraction,-1,19.8768591,75.3555517
OPERATIONAL,"Plot No JNV, 1-1, Central Naka Rd, near mgm hospital, Aurangabad, Maharashtra 431001, India",Aurangabad Tours Guide,-1,ChIJIzhzkGSj2zsR4pcZkGFCHcs,"{'compound_code': 'V9H3+5M Aurangabad, Maharashtra', 'global_code': '7JFQV9H3+5M'}",4.9,"['travel_agency', 'point_of_interest', 'establishment']",58,{'open_now': True},tourist_attraction,-1,19.8778993,75.3541739
OPERATIONAL,"Aurangabad, Maharashtra 431002, India",Mhaismal Aurangabad,-1,ChIJM_gTXdCQ2zsRcphvOWIPadU,"{'compound_code': 'W6PQ+44 Aurangabad, Maharashtra', 'global_code': '7JFQW6PQ+44'}",4.3,"['point_of_interest', 'establishment']",139,-1,tourist_attraction,-1,19.935269,75.237808
CLOSED_TEMPORARILY,"Bibi ka Maqbara Rd, Begumpura, Aurangabad, Maharashtra 431001, India",Makai Gate,TRUE,ChIJfY1IDxiY2zsRMFe1oZOLGfc,"{'compound_code': 'V8V9+J9 Begumpura, Aurangabad, Maharashtra', 'global_code': '7JFQV8V9+J9'}",3.9,"['tourist_attraction', 'point_of_interest', 'establishment']",2090,-1,tourist_attraction,-1,19.8940362,75.3184503
CLOSED_TEMPORARILY,"Collector Office Rd, Near Sub Divisional Engineer Office, Aalamgir Colony, Himayat Bagh, Aurangabad, Maharashtra 431001, India",Delhi Gate,TRUE,ChIJ4TlTVwaY2zsRDBUcERsGtoU,"{'compound_code': 'V8WQ+X4 Aurangabad, Maharashtra', 'global_code': '7JFQV8WQ+X4'}",4.4,"['tourist_attraction', 'point_of_interest', 'establishment']",2271,-1,tourist_attraction,-1,19.897412,75.337769
OPERATIONAL,"R - 4, CIDCO Jalna Road, Opp High Court, Maharashtra 431003, India","Ambassador Ajanta Hotel, Aurangabad",-1,ChIJa4orZpKi2zsRlbi6d4SxJgE,"{'compound_code': 'V9G6+C9 Cidco, Aurangabad, Maharashtra', 'global_code': '7JFQV9G6+C9'}",4.2,"['lodging', 'point_of_interest', 'establishment']",3421,{'open_now': True},tourist_attraction,-1,19.8760378,75.3609969
CLOSED_TEMPORARILY,"Near Mitsubishi Showroom, Rachanakar Colony, Padampura, Aurangabad, Maharashtra 431005, India",Triambkeswar Temple,TRUE,ChIJL8ZfU2aY2zsROp82vF9ylQA,"{'compound_code': 'V89C+39 Padampura, Aurangabad, Maharashtra', 'global_code': '7JFQV89C+39'}",4.5,"['hindu_temple', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",942,-1,tourist_attraction,-1,19.867718,75.320897
OPERATIONAL,"Dr Bhapkar Marg, Vedant Nagar, Aurangabad, Maharashtra 431005, India",VITS Aurangabad,-1,ChIJxwNeXl6Y2zsRynNXW9YGQYk,"{'compound_code': 'V878+6F Aurangabad, Maharashtra', 'global_code': '7JFQV878+6F'}",3.9,"['lodging', 'point_of_interest', 'establishment']",3709,{'open_now': True},tourist_attraction,-1,19.8630622,75.3161328
OPERATIONAL,"Khuldabad Rd, Khuldabad, Maharashtra 431101, India",Shri Bhadra Maruti Temple Khultabad,-1,ChIJAeFY8DWS2zsRzdCdSnbU8vs,"{'compound_code': '255W+XC Khuldabad, Maharashtra', 'global_code': '7JGQ255W+XC'}",4.6,"['hindu_temple', 'tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",5086,-1,tourist_attraction,-1,20.0099376,75.1960301
